Vulnerability Type(s),Publish Date,Score
DoS Overflow,07/11/2012,7.5
DoS,07/11/2012,6.8
DoS,07/11/2012,7.5
,07/11/2012,7.5
DoS,07/11/2012,7.5
DoS Overflow,07/11/2012,7.5
DoS +Info,07/11/2012,10
DoS +Info,07/11/2012,7.5
Dir. Trav.,08/11/2012,5
Http R.Spl.,08/11/2012,4.3
,08/11/2012,6.4
,08/11/2012,5.5
,08/11/2012,4
Bypass +Info,08/11/2012,5
DoS Exec Code Overflow,09/11/2012,9.3
DoS Exec Code Mem. Corr.,09/11/2012,9.3
DoS Exec Code Overflow,09/11/2012,9.3
DoS Exec Code Overflow,09/11/2012,9.3
DoS Exec Code,09/11/2012,9.3
DoS Exec Code Overflow,09/11/2012,9.3
DoS Exec Code Overflow,09/11/2012,9.3
DoS Exec Code,09/11/2012,9.3
Bypass,09/11/2012,6.4
DoS Exec Code Overflow,09/11/2012,9.3
,11/11/2012,4.3
,11/11/2012,5.5
,11/11/2012,5
Bypass CSRF,11/11/2012,5
CSRF,11/11/2012,6.8
,11/11/2012,4
,11/11/2012,3.5
,11/11/2012,5.5
DoS Exec Code Overflow,11/11/2012,6.8
,11/11/2012,5
Exec Code +Info,11/11/2012,6.8
Exec Code,11/11/2012,6
DoS Exec Code Overflow +Info,11/11/2012,6.8
DoS Exec Code,11/11/2012,6.8
DoS,11/11/2012,5
DoS Overflow,11/11/2012,6.4
Overflow,11/11/2012,10
Overflow,11/11/2012,10
,11/11/2012,6.8
,13/11/2012,10
Exec Code Overflow,13/11/2012,10
Exec Code Overflow,13/11/2012,10
Exec Code Overflow,13/11/2012,10
Exec Code,13/11/2012,9.3
Exec Code,13/11/2012,9.3
Exec Code,13/11/2012,9.3
,13/11/2012,7.2
Exec Code Overflow,13/11/2012,9.3
,13/11/2012,5
,13/11/2012,2.1
,13/11/2012,7.2
,13/11/2012,7.9
,13/11/2012,5
Exec Code Bypass,13/11/2012,9.3
Exec Code,13/11/2012,9.3
DoS Exec Code Overflow Mem. Corr.,13/11/2012,9.3
Exec Code Overflow,13/11/2012,9.3
DoS,13/11/2012,7.8
,13/11/2012,5
DoS,13/11/2012,7.8
DoS,13/11/2012,5
Exec Code,13/11/2012,9.3
Exec Code,13/11/2012,9.3
Overflow +Priv,13/11/2012,9.3
,13/11/2012,9.3
,14/11/2012,4
,14/11/2012,7.9
,14/11/2012,8.3
DoS Exec Code Overflow,14/11/2012,9.3
Exec Code Sql,14/11/2012,6.5
,14/11/2012,5.3
CSRF,14/11/2012,6.8
XSS,14/11/2012,4.3
,14/11/2012,7.5
DoS,14/11/2012,4
Exec Code,14/11/2012,9.3
DoS,14/11/2012,5
DoS,14/11/2012,7.8
XSS Bypass,15/11/2012,4.3
Exec Code,15/11/2012,6.8
,15/11/2012,5.5
Bypass,15/11/2012,5.5
XSS,15/11/2012,4.3
,15/11/2012,3.5
Exec Code Sql,15/11/2012,7.5
Bypass,15/11/2012,6.9
XSS,15/11/2012,4.3
,16/11/2012,5
XSS,16/11/2012,4.3
XSS,16/11/2012,4.3
XSS,16/11/2012,4.3
,16/11/2012,5
,16/11/2012,4.3
,16/11/2012,4
,16/11/2012,5
XSS,16/11/2012,4.3
DoS,16/11/2012,5
DoS Overflow,17/11/2012,4.3
,17/11/2012,5
,17/11/2012,5
XSS,17/11/2012,2.6
XSS,17/11/2012,4.3
Exec Code Sql,17/11/2012,7.5
XSS,17/11/2012,4.3
Exec Code Sql,17/11/2012,6.5
Exec Code Sql,17/11/2012,7.5
XSS,17/11/2012,4.3
Dir. Trav.,17/11/2012,5
XSS,17/11/2012,4.3
DoS Overflow,17/11/2012,4
Exec Code Overflow,17/11/2012,6.8
XSS,17/11/2012,4.3
XSS,17/11/2012,4.3
,17/11/2012,5
Exec Code Sql,17/11/2012,7.5
XSS,17/11/2012,4.3
CSRF,17/11/2012,6.8
,17/11/2012,9.3
Exec Code,17/11/2012,10
,17/11/2012,10
Exec Code Sql,17/11/2012,7.5
Exec Code,17/11/2012,6.8
,17/11/2012,5
CSRF,17/11/2012,6.8
,17/11/2012,5
XSS,17/11/2012,4.3
XSS,17/11/2012,4.3
Bypass,17/11/2012,5
Bypass,17/11/2012,5
Bypass,17/11/2012,5
XSS,17/11/2012,4.3
Dir. Trav.,18/11/2012,10
Dir. Trav.,18/11/2012,7.8
Dir. Trav.,18/11/2012,7.8
Exec Code Overflow,18/11/2012,10
XSS,18/11/2012,4.3
,18/11/2012,5
,18/11/2012,5
Exec Code,18/11/2012,7.5
Exec Code,18/11/2012,10
CSRF,18/11/2012,6.8
XSS,18/11/2012,4.3
Exec Code Sql,18/11/2012,7.5
XSS,18/11/2012,3.5
,18/11/2012,6.8
,18/11/2012,6.8
CSRF,18/11/2012,6.8
DoS Overflow,18/11/2012,5
Exec Code Overflow,18/11/2012,6.8
XSS,18/11/2012,4.3
,18/11/2012,6.4
DoS Exec Code Overflow,18/11/2012,7.5
,18/11/2012,3.6
XSS,19/11/2012,4.3
XSS,19/11/2012,4.3
,19/11/2012,4
DoS Exec Code Overflow,19/11/2012,7.5
DoS,19/11/2012,3.5
,19/11/2012,7.2
Bypass,19/11/2012,6.4
XSS,19/11/2012,4.3
XSS,19/11/2012,4.3
Bypass,19/11/2012,6.4
,19/11/2012,5.8
DoS,19/11/2012,5
,19/11/2012,3.3
DoS,19/11/2012,4.3
,19/11/2012,7.2
,19/11/2012,4.3
DoS Exec Code,19/11/2012,6.8
,19/11/2012,5
Bypass,19/11/2012,5
DoS Exec Code Overflow,19/11/2012,6.8
DoS,20/11/2012,5
DoS,20/11/2012,7.1
DoS Exec Code Mem. Corr.,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
XSS,21/11/2012,4.3
DoS Exec Code Mem. Corr.,21/11/2012,10
Exec Code Overflow,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
XSS,21/11/2012,6.8
DoS Exec Code,21/11/2012,10
DoS Exec Code Overflow,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
Exec Code,21/11/2012,6.8
Exec Code Overflow,21/11/2012,10
,21/11/2012,5
Bypass,21/11/2012,4
Bypass,21/11/2012,6.4
,21/11/2012,6.5
,21/11/2012,4
Bypass,21/11/2012,4
,21/11/2012,6.5
DoS,21/11/2012,2.1
DoS,21/11/2012,2.1
DoS,21/11/2012,2.1
DoS,21/11/2012,1.9
DoS Exec Code Overflow,21/11/2012,6.8
DoS Exec Code,21/11/2012,6.8
Exec Code Overflow,21/11/2012,6.8
DoS Exec Code Mem. Corr.,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
DoS Exec Code Mem. Corr.,21/11/2012,10
Exec Code,21/11/2012,9.3
XSS,21/11/2012,4.3
Bypass,21/11/2012,4.3
XSS,21/11/2012,4.3
,21/11/2012,6.9
Err:509,21/11/2012,6.8
DoS Exec Code Overflow Mem. Corr.,21/11/2012,10
Exec Code,21/11/2012,6.8
Exec Code Overflow,21/11/2012,9.3
XSS,21/11/2012,6.4
,21/11/2012,9.3
Exec Code,21/11/2012,7.2
XSS,22/11/2012,4.3
XSS,22/11/2012,4.3
DoS Exec Code Mem. Corr.,23/11/2012,4.4
DoS Exec Code Mem. Corr.,23/11/2012,6.9
DoS Exec Code Mem. Corr.,23/11/2012,4.4
,23/11/2012,4.4
DoS Overflow Mem. Corr.,23/11/2012,4.9
DoS,23/11/2012,4.7
DoS,23/11/2012,7.2
,23/11/2012,10
Exec Code,23/11/2012,10
,23/11/2012,10
Exec Code Sql,23/11/2012,7.5
Bypass,23/11/2012,9
DoS,23/11/2012,7.8
,23/11/2012,4.3
,23/11/2012,6.8
XSS,23/11/2012,4.3
Exec Code Sql,23/11/2012,6
,23/11/2012,4.6
DoS +Priv,23/11/2012,6.9
,23/11/2012,7.2
DoS,23/11/2012,5.6
DoS Mem. Corr.,23/11/2012,6.9
DoS,23/11/2012,4.7
DoS +Priv,23/11/2012,6.1
DoS,23/11/2012,2.1
,23/11/2012,4.3
,23/11/2012,3.3
Exec Code Sql,23/11/2012,7.5
,23/11/2012,4.6
,23/11/2012,5
,23/11/2012,5
,23/11/2012,7.5
Bypass,23/11/2012,6.8
Exec Code CSRF,23/11/2012,6
,23/11/2012,5
XSS,23/11/2012,4.3
XSS,24/11/2012,4.3
DoS,24/11/2012,5
DoS,24/11/2012,4.9
,24/11/2012,5
DoS,24/11/2012,4.9
XSS,24/11/2012,4.3
XSS,24/11/2012,4.3
Bypass CSRF,24/11/2012,6.8
,24/11/2012,6
Exec Code XSS,24/11/2012,4.3
,24/11/2012,6.4
DoS Exec Code,24/11/2012,7.5
,24/11/2012,2.1
DoS,26/11/2012,6.4
,26/11/2012,5
DoS Overflow,26/11/2012,5
CSRF,26/11/2012,6.8
,26/11/2012,10
XSS,26/11/2012,4.3
DoS,26/11/2012,4.3
XSS,26/11/2012,4.3
DoS Overflow,26/11/2012,4.3
Exec Code,26/11/2012,6.8
XSS,26/11/2012,4.3
Exec Code Sql,26/11/2012,7.5
Dir. Trav.,26/11/2012,6.5
Exec Code,26/11/2012,7.5
DoS,26/11/2012,5
,26/11/2012,5
DoS Overflow,26/11/2012,5
Dir. Trav.,26/11/2012,10
CSRF,26/11/2012,6.8
XSS,26/11/2012,4.3
CSRF,26/11/2012,6.8
XSS,26/11/2012,4.3
Dir. Trav.,26/11/2012,6.8
Exec Code Dir. Trav.,26/11/2012,7.5
DoS,27/11/2012,6.8
DoS,27/11/2012,7.5
DoS Exec Code Overflow,27/11/2012,6.8
DoS,27/11/2012,7.5
DoS,27/11/2012,5
DoS,27/11/2012,7.5
DoS,27/11/2012,5
,27/11/2012,7.5
,27/11/2012,2.1
,27/11/2012,9.3
XSS,27/11/2012,4.3
DoS,28/11/2012,5
DoS,28/11/2012,5
DoS,28/11/2012,5
DoS,28/11/2012,5
DoS,28/11/2012,5
DoS,28/11/2012,5
,29/11/2012,2.1
DoS,29/11/2012,5
,29/11/2012,9.3
DoS Exec Code,30/11/2012,7.5
DoS,30/11/2012,5
DoS,30/11/2012,7.8
Dir. Trav.,30/11/2012,5
,30/11/2012,2.1
DoS Exec Code Overflow,30/11/2012,7.5
DoS,30/11/2012,5
DoS Exec Code Overflow,30/11/2012,7.5
DoS Exec Code,30/11/2012,6.8
DoS,30/11/2012,5
DoS Exec Code Mem. Corr.,30/11/2012,7.5
Exec Code Sql,30/11/2012,7.5
CSRF,30/11/2012,6.8
Bypass,30/11/2012,5
XSS,30/11/2012,4.3
,30/11/2012,5
XSS,30/11/2012,4.3
,30/11/2012,3.5
Exec Code,30/11/2012,5.1
,30/11/2012,5
Bypass,30/11/2012,7.5
XSS,30/11/2012,2.6
XSS,30/11/2012,4.3
DoS,30/11/2012,4.3
DoS Exec Code Overflow,30/11/2012,6.8
DoS Exec Code,30/11/2012,6.8
Exec Code,03/12/2012,4.6
Dir. Trav. CSRF,03/12/2012,3.5
DoS,03/12/2012,5
,03/12/2012,4.3
,03/12/2012,5
DoS,03/12/2012,4
,03/12/2012,6
DoS Exec Code Overflow Mem. Corr.,03/12/2012,6.5
Exec Code Overflow,03/12/2012,6.5
XSS,03/12/2012,4.3
XSS,03/12/2012,2.6
,03/12/2012,3.6
CSRF,03/12/2012,6.8
,03/12/2012,5
XSS,03/12/2012,2.1
,03/12/2012,5
XSS,03/12/2012,4.3
Exec Code Sql,03/12/2012,7.5
CSRF,03/12/2012,6.8
XSS,03/12/2012,4.3
CSRF,03/12/2012,6.8
XSS,03/12/2012,2.1
,03/12/2012,4
,03/12/2012,4.3
CSRF,03/12/2012,6.8
XSS,03/12/2012,4.3
XSS,03/12/2012,4.3
,03/12/2012,3.5
XSS,03/12/2012,2.1
Exec Code,03/12/2012,6
Exec Code,03/12/2012,7.5
CSRF,03/12/2012,6.8
Exec Code Sql CSRF,03/12/2012,6
DoS,03/12/2012,1.9
DoS,03/12/2012,1.9
,03/12/2012,5
,03/12/2012,7.5
DoS,03/12/2012,1.9
Bypass,04/12/2012,10
Bypass,04/12/2012,9.3
Bypass,04/12/2012,9.3
,04/12/2012,10
DoS,04/12/2012,10
DoS Overflow,04/12/2012,7.5
DoS,05/12/2012,5
DoS Overflow,05/12/2012,5
DoS Overflow,05/12/2012,5
DoS,05/12/2012,5
DoS Overflow,05/12/2012,5
DoS Overflow,05/12/2012,5
DoS Overflow,05/12/2012,5
DoS,05/12/2012,5
DoS,05/12/2012,5
DoS,05/12/2012,5
,05/12/2012,5
,05/12/2012,5
,05/12/2012,4.3
XSS,05/12/2012,4.3
,05/12/2012,5.8
,05/12/2012,2.1
,05/12/2012,4.3
CSRF,05/12/2012,6.8
Dir. Trav.,05/12/2012,5
,05/12/2012,6.9
Http R.Spl.,05/12/2012,4.3
,05/12/2012,5.1
,05/12/2012,7.5
,05/12/2012,2.1
DoS,06/12/2012,7.8
XSS,06/12/2012,4.3
XSS,06/12/2012,4.3
Exec Code,06/12/2012,10
Exec Code Overflow,06/12/2012,10
,06/12/2012,5
XSS,06/12/2012,4.3
Exec Code Overflow,08/12/2012,9
,08/12/2012,1.9
DoS,08/12/2012,7.1
,08/12/2012,7.6
XSS,08/12/2012,4.3
DoS,10/12/2012,5
Exec Code,10/12/2012,10
,11/12/2012,5
XSS,11/12/2012,4.3
XSS,11/12/2012,4.3
DoS,11/12/2012,3.5
Exec Code,11/12/2012,9.3
Exec Code,11/12/2012,10
Exec Code,11/12/2012,9.3
Exec Code,11/12/2012,9.3
Exec Code,11/12/2012,9.3
,11/12/2012,7.2
Exec Code,11/12/2012,9.3
Bypass,11/12/2012,5.8
DoS Exec Code Mem. Corr.,11/12/2012,9.3
Exec Code Overflow,11/12/2012,9.3
DoS Exec Code Overflow Mem. Corr.,12/12/2012,10
Exec Code Overflow,12/12/2012,10
Exec Code Overflow,12/12/2012,10
Bypass,12/12/2012,4.4
DoS Overflow Mem. Corr.,12/12/2012,10
DoS Overflow,12/12/2012,10
DoS Exec Code,12/12/2012,10
,12/12/2012,10
DoS,12/12/2012,10
DoS,12/12/2012,10
,12/12/2012,5
,12/12/2012,5
,12/12/2012,4
,12/12/2012,6.5
XSS,12/12/2012,4.3
Exec Code Sql,12/12/2012,7.5
DoS,13/12/2012,4.7
Bypass,13/12/2012,4
Exec Code Overflow,13/12/2012,10
Exec Code Overflow,13/12/2012,7.5
DoS,13/12/2012,4.7
DoS,13/12/2012,4.7
DoS,13/12/2012,4.7
DoS +Priv,13/12/2012,6.9
DoS +Info,13/12/2012,3.2
DoS Overflow,13/12/2012,4.7
DoS,13/12/2012,4.7
Dir. Trav.,13/12/2012,8.5
DoS,13/12/2012,5
DoS,13/12/2012,2.1
DoS,13/12/2012,4.6
,17/12/2012,9.3
CSRF,17/12/2012,6.8
Exec Code,17/12/2012,6.5
Exec Code,17/12/2012,6.5
XSS,17/12/2012,4.3
,17/12/2012,5
XSS,17/12/2012,4.3
DoS Exec Code Overflow,17/12/2012,7.5
,17/12/2012,5
Bypass,17/12/2012,3.5
Bypass,17/12/2012,4
DoS Exec Code Overflow,17/12/2012,7.5
DoS Exec Code Overflow,17/12/2012,7.5
,18/12/2012,6.1
,18/12/2012,1.9
DoS,18/12/2012,3.3
,18/12/2012,7.2
Exec Code,18/12/2012,7.2
XSS,19/12/2012,4.3
XSS CSRF,19/12/2012,6.8
DoS,19/12/2012,6.3
Dir. Trav.,19/12/2012,5
DoS,19/12/2012,6.1
Dir. Trav.,19/12/2012,4.8
,19/12/2012,4.8
Exec Code Sql,19/12/2012,6.5
Exec Code Overflow,19/12/2012,9.3
Exec Code,19/12/2012,9.3
CSRF,19/12/2012,6.8
XSS,19/12/2012,4.3
XSS,19/12/2012,3.5
,19/12/2012,4.3
DoS,19/12/2012,2.6
Bypass CSRF,19/12/2012,4.3
Bypass,19/12/2012,4.3
,19/12/2012,3.3
,20/12/2012,9.3
,20/12/2012,9.3
Exec Code,20/12/2012,10
,20/12/2012,5
DoS,20/12/2012,5
Bypass,20/12/2012,3.6
Bypass,20/12/2012,7.5
Exec Code,20/12/2012,7.9
,20/12/2012,4.3
,20/12/2012,4.3
,21/12/2012,4
Dir. Trav.,21/12/2012,4
,21/12/2012,6.4
DoS,21/12/2012,4
XSS,21/12/2012,4.3
,21/12/2012,7.2
DoS,21/12/2012,4.7
,21/12/2012,1.9
Bypass,21/12/2012,5
DoS +Info,21/12/2012,5.8
Overflow,21/12/2012,6.8
Bypass,21/12/2012,10
Exec Code,21/12/2012,10
Dir. Trav.,21/12/2012,10
DoS Overflow Mem. Corr. +Info,21/12/2012,3.6
,21/12/2012,4.9
Exec Code Overflow,21/12/2012,7.5
DoS,21/12/2012,5
DoS,21/12/2012,4.3
,21/12/2012,1.9
,23/12/2012,10
Exec Code Sql,23/12/2012,7.5
,23/12/2012,4.3
Exec Code,24/12/2012,10
Dir. Trav.,24/12/2012,5.5
,24/12/2012,6.4
,24/12/2012,3.3
Exec Code,24/12/2012,10
Overflow,25/12/2012,10
Bypass,25/12/2012,6.4
DoS,25/12/2012,4
XSS,25/12/2012,4.3
,26/12/2012,5
Bypass,26/12/2012,10
Exec Code,26/12/2012,10
,26/12/2012,7.2
Exec Code Sql,26/12/2012,7.5
,26/12/2012,4.3
XSS,26/12/2012,4.3
Exec Code Sql,26/12/2012,7.5
,26/12/2012,3.5
,26/12/2012,2.6
XSS,26/12/2012,4.3
,26/12/2012,2.1
XSS,26/12/2012,2.1
,26/12/2012,4.3
,26/12/2012,2.1
,26/12/2012,2.6
,26/12/2012,4.3
,26/12/2012,4.3
,26/12/2012,2.1
Exec Code,26/12/2012,9.3
Bypass,26/12/2012,7.5
Dir. Trav.,26/12/2012,5
,26/12/2012,4.3
,26/12/2012,2.1
Bypass +Info,26/12/2012,4.3
,27/12/2012,6.8
Bypass,27/12/2012,6.4
,27/12/2012,2.6
DoS,27/12/2012,4.9
,27/12/2012,2.1
XSS,28/12/2012,4.3
DoS Exec Code,28/12/2012,6.8
XSS,28/12/2012,4.3
Bypass,28/12/2012,5
Exec Code Sql,28/12/2012,6.5
XSS,28/12/2012,4.3
XSS,28/12/2012,3.5
XSS,28/12/2012,3.5
,28/12/2012,5.8
,28/12/2012,5.8
Exec Code,30/12/2012,9.3
XSS,31/12/2012,4.3
,31/12/2012,3.3
XSS,31/12/2012,4.3
,31/12/2012,3.3
,31/12/2012,3.3
,31/12/2012,3.3
,31/12/2012,2.9
,31/12/2012,7.5
Bypass,31/12/2012,7.5
,31/12/2012,5.8
,01/01/2013,4.3
Bypass,01/01/2013,7.5
DoS,01/01/2013,5
DoS,01/01/2013,5.8
DoS Bypass,01/01/2013,5
XSS,01/01/2013,4.3
,02/01/2013,5
Exec Code Dir. Trav.,02/01/2013,6
,02/01/2013,4.6
,02/01/2013,5
DoS Exec Code Overflow,02/01/2013,9.3
,02/01/2013,5
DoS Exec Code Overflow Mem. Corr.,02/01/2013,9.3
,02/01/2013,4.3
,02/01/2013,5
DoS Exec Code,02/01/2013,9.3
XSS,02/01/2013,4.3
XSS,02/01/2013,4.3
Bypass,02/01/2013,5
,02/01/2013,5
,02/01/2013,5
XSS,02/01/2013,4.3
Exec Code,02/01/2013,6
Dir. Trav.,02/01/2013,6.4
XSS,02/01/2013,4.3
,02/01/2013,4.3
,02/01/2013,5
,02/01/2013,4.3
Exec Code Bypass,02/01/2013,6
,02/01/2013,5
,02/01/2013,5
,02/01/2013,5.1
,02/01/2013,10
Sql +Info,03/01/2013,5
Exec Code Sql,03/01/2013,7.5
Sql CSRF,03/01/2013,6.8
XSS CSRF,03/01/2013,6.8
Exec Code Overflow,03/01/2013,4.4
,04/01/2013,3.3
DoS,04/01/2013,5
Exec Code,04/01/2013,7.5
DoS Exec Code Overflow,04/01/2013,7.5
DoS Exec Code Overflow,04/01/2013,7.5
DoS Overflow,04/01/2013,4.3
DoS Overflow,04/01/2013,5
,04/01/2013,2.1
,04/01/2013,5.5
DoS Exec Code Overflow,04/01/2013,6.8
,04/01/2013,2.1
,04/01/2013,2.1
DoS,04/01/2013,4
DoS,04/01/2013,4
,04/01/2013,6.4
Bypass,04/01/2013,5.8
XSS,04/01/2013,4.3
,04/01/2013,3.3
,04/01/2013,2.7
Bypass,04/01/2013,4.3
Exec Code,04/01/2013,6.8
,04/01/2013,6.2
,04/01/2013,3.7
,04/01/2013,10
,08/01/2013,5
,08/01/2013,4.3
Exec Code Bypass,08/01/2013,6.8
Exec Code,08/01/2013,6.8
Bypass,09/01/2013,5.8
DoS Exec Code Overflow Mem. Corr.,09/01/2013,10
XSS,09/01/2013,4.3
XSS,09/01/2013,4.3
,09/01/2013,7.2
Exec Code,09/01/2013,9.3
Exec Code,09/01/2013,9.3
DoS,09/01/2013,7.8
Exec Code,09/01/2013,9.3
Exec Code Overflow,09/01/2013,9.3
Exec Code Overflow,09/01/2013,9.3
,09/01/2013,4.3
,10/01/2013,7.2
Exec Code Overflow,10/01/2013,10
Bypass,10/01/2013,10
DoS Exec Code Mem. Corr.,10/01/2013,10
Bypass,10/01/2013,10
Exec Code Overflow,10/01/2013,10
DoS Exec Code Overflow Mem. Corr.,10/01/2013,10
DoS Exec Code Overflow Mem. Corr.,10/01/2013,10
Exec Code,10/01/2013,10
Exec Code Overflow,10/01/2013,10
DoS Exec Code Mem. Corr.,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code,10/01/2013,10
Exec Code,10/01/2013,10
Exec Code Overflow,10/01/2013,10
DoS Exec Code Overflow Mem. Corr.,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code Overflow,10/01/2013,10
Exec Code,10/01/2013,10
DoS Exec Code Overflow Mem. Corr.,10/01/2013,10
Exec Code Bypass,10/01/2013,10
Exec Code,10/01/2013,9.3
Exec Code,10/01/2013,9.3
Exec Code,10/01/2013,9.3
,10/01/2013,9.3
Bypass,10/01/2013,4.4
Bypass,10/01/2013,4.4
DoS Exec Code Overflow Mem. Corr.,10/01/2013,10
Overflow +Priv,11/01/2013,4.4
Exec Code Overflow,11/01/2013,10
DoS,11/01/2013,1.9
DoS,11/01/2013,4.3
Dir. Trav.,11/01/2013,5
,11/01/2013,5.8
Exec Code Sql,11/01/2013,7.5
,11/01/2013,10
,11/01/2013,4.3
,11/01/2013,5.8
Exec Code Overflow,13/01/2013,9.3
DoS Exec Code Mem. Corr.,13/01/2013,10
DoS Exec Code Mem. Corr.,13/01/2013,10
Exec Code Overflow,13/01/2013,10
DoS Exec Code Overflow,13/01/2013,10
DoS Exec Code Mem. Corr.,13/01/2013,10
Exec Code,13/01/2013,9.3
DoS Exec Code Mem. Corr.,13/01/2013,10
DoS Exec Code Mem. Corr.,13/01/2013,10
DoS Exec Code Mem. Corr.,13/01/2013,10
Exec Code Overflow,13/01/2013,9.3
,13/01/2013,5
Exec Code,13/01/2013,10
Exec Code,13/01/2013,9.3
Exec Code,13/01/2013,9.3
Exec Code,13/01/2013,10
Exec Code,13/01/2013,10
Exec Code,13/01/2013,9.3
DoS Exec Code Overflow Mem. Corr.,13/01/2013,9.3
XSS +Info,13/01/2013,5.8
Exec Code Overflow,13/01/2013,10
DoS Exec Code Mem. Corr.,13/01/2013,10
Bypass +Info,13/01/2013,5
,13/01/2013,6.8
DoS Exec Code,13/01/2013,9.3
Exec Code,13/01/2013,9.3
DoS Exec Code Mem. Corr.,13/01/2013,9.3
DoS Exec Code,13/01/2013,7.5
Bypass,13/01/2013,6.4
,14/01/2013,10
,15/01/2013,7.5
DoS,15/01/2013,7.5
DoS,15/01/2013,6.8
DoS,15/01/2013,5
DoS Overflow,15/01/2013,5
DoS Overflow,15/01/2013,5
DoS,15/01/2013,7.5
Dir. Trav.,15/01/2013,7.5
,15/01/2013,7.5
Bypass,15/01/2013,6.4
DoS,15/01/2013,6.8
DoS Overflow,15/01/2013,4.3
DoS,15/01/2013,6.8
Bypass,15/01/2013,5
DoS Overflow,15/01/2013,7.5
DoS Overflow,15/01/2013,7.5
DoS Overflow,15/01/2013,5
DoS Overflow,15/01/2013,6.8
DoS,15/01/2013,7.5
DoS Overflow,15/01/2013,7.5
,15/01/2013,7.5
DoS,15/01/2013,7.5
Bypass,15/01/2013,5
DoS,15/01/2013,7.5
Exec Code Bypass +Info,16/01/2013,10
,16/01/2013,2.4
Overflow,16/01/2013,6.8
,16/01/2013,5
,16/01/2013,6
,16/01/2013,3.3
,16/01/2013,4.6
,16/01/2013,6.6
,16/01/2013,6.6
,16/01/2013,6.4
,16/01/2013,5
,16/01/2013,4
,16/01/2013,5
,16/01/2013,6.8
,16/01/2013,4.3
,16/01/2013,5.5
,16/01/2013,2.1
,16/01/2013,6.8
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,6.8
,16/01/2013,6.6
,16/01/2013,6.8
,16/01/2013,4.3
,16/01/2013,6.4
,16/01/2013,6.4
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
Sql,16/01/2013,5.5
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4
,16/01/2013,2.1
,16/01/2013,5.5
,16/01/2013,4
,16/01/2013,4
,16/01/2013,10
,16/01/2013,4
,16/01/2013,7.8
,16/01/2013,7.8
,16/01/2013,7.8
,16/01/2013,10
,16/01/2013,5
,16/01/2013,7.5
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,4.3
,16/01/2013,3.5
,16/01/2013,4.3
,16/01/2013,6.8
,16/01/2013,4.3
,16/01/2013,9
,16/01/2013,4.3
,16/01/2013,5.5
,16/01/2013,3.5
,16/01/2013,6.4
,16/01/2013,2.1
,16/01/2013,4
,16/01/2013,5
,16/01/2013,5
,16/01/2013,4
,16/01/2013,4.3
,16/01/2013,4
,16/01/2013,5
,16/01/2013,5
,16/01/2013,4
,16/01/2013,4
,16/01/2013,3.5
,16/01/2013,4.3
,16/01/2013,4
,16/01/2013,4
,16/01/2013,4
,16/01/2013,3.3
CSRF,17/01/2013,6.8
Bypass,17/01/2013,3.5
XSS,17/01/2013,4.3
Exec Code,17/01/2013,10
Dir. Trav.,17/01/2013,5
,17/01/2013,5
DoS,17/01/2013,4.6
DoS,17/01/2013,7.8
DoS Overflow,17/01/2013,4.3
Exec Code Overflow,17/01/2013,9.3
,17/01/2013,3.5
DoS,18/01/2013,6.3
XSS,18/01/2013,4.3
,18/01/2013,4.3
Bypass,18/01/2013,4.3
DoS,18/01/2013,5
DoS,18/01/2013,6.3
,18/01/2013,2.1
XSS,18/01/2013,4.3
DoS,18/01/2013,5
DoS Exec Code Overflow,18/01/2013,6.8
Exec Code Bypass,18/01/2013,7.2
DoS,19/01/2013,4.9
,19/01/2013,5
Dir. Trav.,19/01/2013,7.5
XSS,19/01/2013,4.3
Bypass,21/01/2013,4
,21/01/2013,4
Exec Code,21/01/2013,7.6
Exec Code,21/01/2013,9.3
Exec Code Overflow,21/01/2013,10
Exec Code Overflow,21/01/2013,6.8
Exec Code,21/01/2013,9.3
Dir. Trav.,21/01/2013,10
Exec Code,21/01/2013,10
,21/01/2013,7.2
Exec Code Sql,22/01/2013,7.5
,22/01/2013,2.6
Exec Code Overflow,22/01/2013,7.5
,22/01/2013,1.5
,22/01/2013,5.8
